date,horizon,fold,model,actual_risk_off,probability,threshold,alert,forward_return,future_mae
2020-02-04,20,2,multiclass_probability_sum,1,0.39343413300198327,0.46,0,-0.04229899127534261,-0.05179816017678885
2020-01-16,20,2,multiclass_probability_sum,1,0.3185850179902766,0.46,0,-0.03784099600407702,-0.050952490459659744
2020-02-03,20,2,multiclass_probability_sum,1,0.4362229137416824,0.46,0,-0.04823921376607366,-0.05077513116815243
2020-02-05,20,2,multiclass_probability_sum,1,0.391469491648796,0.46,0,-0.04026369079528272,-0.04836958538961088
2019-11-01,20,2,multiclass_probability_sum,1,0.3510603477835355,0.46,0,-0.0451560347740516,-0.04552695083793924
2020-01-10,20,2,multiclass_probability_sum,1,0.4597804173284843,0.46,0,-0.03262635988612694,-0.04501274527699979
2020-01-15,20,2,multiclass_probability_sum,1,0.31314669148431473,0.46,0,-0.040927075350765944,-0.04400040078684389
2020-01-14,20,2,multiclass_probability_sum,1,0.40953347373150034,0.46,0,-0.04124219654664014,-0.043421457755207345
2020-01-02,20,2,multiclass_probability_sum,1,0.3627604002722854,0.46,0,-0.029531699254017642,-0.0430801378782855
2020-01-13,20,2,multiclass_probability_sum,1,0.4298102267068765,0.46,0,-0.032697679300589505,-0.042221151326044946
2019-05-20,20,2,multiclass_probability_sum,1,0.435428436772896,0.46,0,-0.04155544953781099,-0.04206246859357543
2020-01-03,20,2,multiclass_probability_sum,1,0.40510502993779174,0.46,0,-0.025595739062891847,-0.04149613083835147
2019-12-30,20,2,multiclass_probability_sum,1,0.4240092670181107,0.46,0,-0.03795357645339801,-0.03897660546203451
